,0,1,10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9,label
0,1.8086528618610687,5.678419609035878,8.361079774111836,9.017642996833478,8.558560678490313,3.7332575952964597,3.7681844814714482,9.821733591133283,4.997588018156405,9.366105339106296,9.255765191071747,7.646505709244633,3.420695647271519,6.838649645145002,0.7080028771862601,8.294645364165483,6.080083468966314,7.0958123834426265,3.214455576174492,1.744783070761129,0
1,7.088811639946982,2.385306321327657,9.520268198044496,9.7655452500844,9.643272663934214,5.125699095975636,2.472691400134577,3.798195470047545,2.1490542146483427,3.1474397551311952,3.2715097550930263,8.711293223574126,6.996182318218441,3.6372390543329205,0.4875885734203711,8.249053046036773,8.246415976124736,6.784529223093104,1.0685223912017072,6.323494300797009,0
2,7.1323717721083515,2.170184791228275,4.147968080550935,4.306467775856792,7.278370464152225,7.251245097329855,6.31162152141971,1.5264220419223595,3.881771434914494,8.4355741216688,7.656407242972142,9.603117269685002,8.03870682637749,7.761716587935923,4.632217707468879,4.248239564958789,3.2717261713254175,6.784355901075565,0.7087420127849353,5.613812991277073,1
3,7.58476516059114,6.4939140647985685,6.41338687598084,6.690056716342744,5.0035454174230924,9.552013695500728,9.8624239433304,8.707482565319612,0.5618022071544615,0.6045198659760975,1.4165999673942475,3.03999173115891,7.877638795994278,0.1806312676511257,2.7860098784206757,8.485726108053399,1.6361316221977529,7.526456712968202,4.3234243937939185,0.9471433851656674,0
4,7.0207011200919585,9.190771753812191,8.992558087883506,7.044250964859398,4.202643610146887,7.082146451972294,9.496762351468826,3.0788725554948257,1.4321765836875755,5.823291105872936,6.528103454962198,0.26653404488142796,2.826252745677479,4.805363183875343,5.979273404597956,6.431872115644156,4.327473352582993,5.114594011502583,8.925910290341609,7.811829554797901,1
5,0.3595484873346977,9.999453388645192,2.4841541836552405,3.833754306093992,9.08664378982289,4.708559215053709,5.942092411217952,5.155175962925808,8.276105702544502,0.32503067426616794,1.6387755418610117,8.31851669780778,1.9788434597890214,3.8858456318097048,8.06385807245457,9.999621587422423,9.341280897075727,4.752826020851103,3.8517305396810295,5.402136277970701,0
6,5.1791987581429275,3.9390647279083035,3.1218772217751987,0.6278237528315234,6.121048759251671,3.830109291070174,3.808945631910128,3.280846075797512,7.890233616068015,9.98652454863001,2.4899901684477133,9.59911549035072,8.876766114013025,9.018706372281022,9.070128640945867,9.03378547178283,2.1155626708914035,4.903634814554101,4.661292332256057,6.122658810736439,1
7,6.253361829387637,5.709059727494664,5.465974679542133,2.7689876466416607,1.9883640603966735,6.352089288037225,6.770771640374942,0.26048751659925706,2.5566835449899106,4.400336304180591,4.508822078040268,1.056707268705872,9.268588036288026,5.1798259683192835,1.7523900170899787,8.602794610516403,5.488534025824297,5.736838943421942,6.724128795176632,4.917855802765406,1
8,6.6500147327282155,4.41844895138852,2.715614672027437,2.268026797507731,8.808694799353756,8.579472995736312,6.558035856924601,2.9292143502881474,8.00857516982984,7.465775985620318,1.4492644960260148,4.972721078535688,3.9210799468734567,4.768785288409085,6.682262532505934,1.4112613118918182,7.950018775130197,1.6956171107966322,7.967537142566291,5.230137571587226,1
