,0,1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9,label
0,5.60330955743518,0.8652516321056769,5.24630215989212,2.0028929249700242,4.1723694872089485,6.106631917671205,9.694708407134401,5.169788591376664,0.5838057730711843,6.795969447166512,5.307937470805511,0.33100986801150034,5.03184428938773,1,1.8514259657350152,2.234511143611837,3.5187003895541102,0.2789847630589082,1.4936800409653095,2.7900638415668633,9.656318345576022,1
1,5.363675073680012,8.076073707761722,1.649746480676213,7.037923113121195,7.0206074638140965,8.791466624730889,4.4648752043506565,2.647542551338752,5.121515846437461,4.311889406782749,6.2466438964040405,8.374628206272307,8.804536976060081,1,8.638631659431306,4.630193255744473,4.798677792985144,6.377084266314824,4.81972870214507,9.502889623184007,6.796139874263304,0
2,4.247476439442952,7.619982250276176,2.897367175208969,2.6588807233091227,0.1038048422835336,9.631560607727579,9.664770591796923,9.059026633653076,9.988551886819563,0.5371514078206208,1.9973779631491162,1.9249321663269914,3.380643213981991,1,0.3519923316094953,5.085462573442539,3.9587380858873225,5.4874333656792915,2.592191352415263,2.7512396751159587,4.829592624685459,1
3,4.295768685906095,4.509270719980148,3.555214132404468,6.988099711309422,7.777611072978657,8.164342811141157,8.789984463565274,7.527151096345261,7.636572696686846,7.0598147804276215,5.794076431080269,3.6504005654562555,1.817063476658528,1,3.6264672410664165,0.42781087291340336,2.0549570770693526,1.0205553771670062,4.067673026553368,7.620679335850892,5.889930062710574,1
4,7.364636660615305,2.38156683344918,1.6784406942749652,0.3720055515603682,3.6841999210099385,1.6336234841410113,4.254373050792312,1.6704408791815273,5.702290477027708,7.640450516119307,4.0347587995357,2.7138231279723124,1.36086536286248,1,2.822301979787439,0.5437142479071055,9.674632750053817,8.960020706708399,7.454855971932091,9.557336122965067,2.7737083269221987,0
5,7.235352066307078,8.450935747922797,4.560827934439089,1.2366830809676232,2.1617033345547365,1.676707582178436,5.188388872715276,9.01093199844639,2.2945942260294814,0.3025794766703982,1.7013158146661533,0.048051735480770796,4.08462689910007,1,1.5846069766368642,1.5875782340748246,2.094467241531641,9.40236488652625,0.06653704512950775,0.6674330054713018,0.13109769624447543,0
6,9.239348192537776,5.660430190193039,3.0361177949328146,9.54026238040495,6.953714790839167,1.915985390674374,0.11829642810588292,5.750593681501819,2.4312627624584238,7.7716233433347455,9.290206470296543,9.315322073591915,7.753394640469095,1,0.2105396868332421,4.066416926966106,4.858845290682909,5.192072146706071,6.97336188858051,1.4768531747747504,0.9106779427319034,1
7,0.6185244182672656,6.489959972629274,5.047527590612363,9.19596864142038,1.6443927243268786,2.4969573777520573,1.7565032550381887,4.2659619563589155,0.4228061272970829,6.0772204654419255,2.9366162884754567,1.8690988568772238,1.53285746036246,1,7.694666984565043,3.7562690347696104,5.315766543321675,1.7839343568416943,8.022803340393182,2.9424671652877796,4.661654133199581,0
8,1.1596209665831714,4.890192696247663,3.785341455616995,5.605372287958977,5.076942500723836,5.983766380991174,5.896167603859672,7.144766054256656,5.323105803783559,8.118260266444624,8.533096696658301,2.4775239308472043,6.827515141364417,1,1.5849935799503867,6.044992642803553,3.434169190062547,6.7760618149312055,3.0549535153708884,7.826061699115943,3.5177316817287805,1
